episode,timestep,mean_reward,std_reward,steps_to_1000_return,policy_loss,entropy
364,6823,15.176819702469707,8.899908350194483,,0.0,4.221786777178447
365,6847,15.216751031690638,8.920300523868312,,0.0,4.048901895682017
366,6870,15.248441280120316,8.928656756505635,,0.0,4.542676749436752
367,6897,15.306117252916163,8.984497415668338,,0.0,3.913049000280875
368,6920,15.337663543609565,8.992611943453888,,0.0,4.504830536635025
369,6946,15.387485198279888,9.031133163251003,,0.0,4.198081190769489
370,6972,15.440502101642368,9.076238887943934,,0.0,3.821789053770212
371,6999,15.498915316887413,9.133375460154687,,0.0,4.115427220309222
372,7024,15.53942939704331,9.15441204205719,,0.0,4.20581208229065
373,7048,15.579681122916268,9.175036847391873,,0.0,4.384755770365397
374,7073,15.626732752706387,9.20771338042538,,0.0,4.567347917556763
375,7099,15.673260868503043,9.23934846838026,,0.0,4.090568542480469
376,7125,15.72005117222655,9.271435905616942,,0.0,4.237713236075181
377,7148,15.752919672507538,9.281040976634685,,0.0,4.034582127695498
378,7173,15.802662730576673,9.31894211903924,,0.0,4.406551694869995
379,7198,15.843981614378878,9.341246512820746,,0.0,4.445244293212891
380,7224,15.893879578419455,9.379386682926786,,0.0,4.848836770424476
381,7251,15.946001258617768,9.42201300094192,,0.0,4.499376906288995
382,7278,15.999659808599082,9.467783578707023,,0.0,3.9635083233868635
383,7305,16.04737008220347,9.501285014119437,,0.0,4.538524989728574
384,7329,16.09032505145025,9.52607011552098,,0.0,4.423797984917958
385,7357,16.14824512915282,9.581154748409041,,0.0,4.441244202000754
386,7381,16.186549550045203,9.598207610312885,,0.0,4.074040085077286
387,7410,16.248849391042043,9.663628149142534,,0.0,4.305769772365175
388,7438,16.30870062083607,9.72272203988255,,0.0,3.9361218214035034
389,7465,16.358494922972255,9.759628481108965,,0.0,4.079100052515666
390,7497,16.434186315418234,9.860769246254371,,0.0,3.8097632750868797
391,7524,16.479852900738987,9.88935833545982,,0.0,4.179041182553327
392,7552,16.537175473388515,9.941564164593489,,0.0,4.605875211102622
393,7585,16.61504588535322,10.047896310810788,,0.0,3.8119316534562544
394,7610,16.655555504438087,10.067219107062606,,0.0,4.161496057510376
395,7642,16.728114027815817,10.157097436992425,,0.0,4.193710073828697
396,7673,16.802818271017152,10.252340831096156,,0.0,4.280839427824943
397,7704,16.869913489006517,10.326104338460995,,0.0,3.948463793723814
398,7734,16.933758654475596,10.391283540769082,,0.0,4.030171696345011
